audio,caption
dataset/Buju - Outside.MP3,"upbeat,happy, afrobeat, male, popular"
dataset/Shoday-Silver-Spoon.mp3,"upbeat,happy, pop, female, catchy"
dataset/Don Toliver - Deep in The Water.mp3,"chill, hypnotic, R&B, male, soulful, smooth"
dataset/Buju - Never stopped.MP3,"upbeat, energetic, Afrobeats, male, Buju"
dataset/bushbay - Cutty Dub.mp3,"relaxing, chill, reggae, male, dub"
dataset/Runtown - Under pressure.MP3,"upbeat, energetic, Afrobeat, male, N/A"
dataset/Kashcoming Ft-Buju - Saloo-Remix.mp3,"upbeat, Afrobeat, male, collaboration"
dataset/Don toliver - No idea.MP3,"chill, relaxed, R&B, male, alternative R&B"
dataset/Popcaan - We Caa Done feat. Drake.mp3,"energetic,happy, dancehall, male, collaboration,upbeat"
dataset/Sigala - Melody.MP3,"upbeat,happy,energetic, dance, male, pop"
dataset/Chiké  Enough.mp3,"melancholic, soulful, R&B, male, heartbreak, emotional"
dataset/Justine skye ft wizkid - You dont know (salva remix).MP3,"upbeat,energetic, R&B,Pop, mixed, remix"
dataset/Ckay - Beeni.MP3,"upbeat,happy, afrobeat, male, catchy"
dataset/PLENTY THINGS - SAM STIZ.mp3,"upbeat,happy, hip hop, male, energetic"
dataset/Masterkraft_-_Affection.mp3,"uplifting,happy, afrobeat, male, instrumental"
dataset/Ladipoe - Based on Kpa Ft Crayon.mp3,"upbeat,happy, Afrobeats, male, collaboration"
dataset/05-Ntokzin-Ngelosi-Ft-MalumNator-Sia-Mzizi-Moscow-on-Keyz-(JustNaija.com).mp3,"upbeat, energetic, amapiano, male, collaboration, featured artist"
dataset/King_Promise_-_How_Dare_You.mp3,"upbeat, energetic, Afrobeats, male, danceable"
dataset/Jamopyper-No-Evidence.mp3,"upbeat,dance, afrobeats, male, vibes"
dataset/Davido - 1 milli.MP3,"romantic, love, Afrobeats, male, "
dataset/Kizz daniel - Ada.MP3,"energetic,happy, afrobeat, male, Nigerian"
dataset/Jon Delinger & Master KG – Love Love Love.mp3,"happy, romantic, Afrobeat, Dance, male, "
dataset/DANNY BRACE -Ro (Sefina).mp3,"energetic, uplifting, pop, male, "
dataset/Willy Paul x Miss P - CALM DOWN.mp3,"upbeat, energetic, Afrobeat, mixed, collaboration, African music"
dataset/G2 amani - One shot.MP3,"energetic, upbeat, pop, female, catchy"
dataset/Kabza-De-Small-Stakev-Rekere-Rukuku.mp3,"upbeat, rhythmic, House, male, party"
dataset/Bella Shmurda Converse Radio Edit Clean Version.mp3,"upbeat, energetic, Afrobeats, male, clean version, radio edit"
dataset/Boi-Chase-WAVY.mp3,"energetic, chill, hip hop, rap, male, catchy"
dataset/Rotimi - Sip Slow.mp3,"chill, sexy, R&B, male, relaxing"
dataset/Zinoleesky - Naira marley.MP3,"upbeat, energetic, Afrobeats, male, Nigerian music"
"dataset/Dj steve ft oskido , nokwazi - Ingoma.MP3","upbeat, energetic, afro house, male, collaboration"
dataset/08-Candy-Bleakz-I-Don-t-Care-ft-Bella-Shmurda-Vector.mp3,"energetic, lively, Afrobeats, female, collaboration"
dataset/Bob Marley - Is this Love_ (Amapiano Remix) prod. by Natswa Made This.mp3,"upbeat, romantic, Amapiano, male, remix, produced by Natswa"
dataset/Megadrumz-Izinto-Zami-ft-Babii-Ngwatu.mp3,"energetic, upbeat, Afrobeat, House, male, featuring"
dataset/Kwiish-SA-Gospel-ft-Busi-N-Zwayetoven-(JustNaija.com).mp3,"uplifting, spiritual, gospel, mixed, collaboration"
dataset/NINIOLA - BANA (RADIO CUT).mp3,"energetic, dance, afrobeat, female, club, party"
dataset/Mr eazi - Personal baby.MP3,"upbeat, romantic, afrobeats, male, Nigeria"
dataset/Daliwonga-Howa-You-Ft-Myztro-Xduppy-Shaunmusiq-Ftears.mp3,"upbeat, energetic, amapiano, male, collaboration"
dataset/Falz - Talk.MP3,"upbeat,inspiring, afrobeat, male, Nigeria"
dataset/Ruger-Make-Way.mp3,"energetic,hype, afrobeats, male, Nigerian"
"dataset/BROWN JOEL, BOYPEE & HYCE - Ogechi.mp3","joyful, upbeat, Afropop, male, collaboration, Nigerian music"
"dataset/Oliver Cronin x Topic - 1,2,3.mp3","upbeat, catchy, pop, mixed, collaboration"
dataset/Basketmouth & buju - Your body.MP3,"upbeat, groovy, afrobeat, mixed, collaboration"
dataset/Josze - Only you.MP3,"romantic, pop, female, love song"
dataset/Ycee - Nu riddim.MP3,"upbeat,dance, afrobeat, male, Nigerian"
dataset/Sijalewa  harmonize.mp3,"upbeat, energetic, bongo flava, male, Tanzanian music"
dataset/Ajebo Hustlers - Solace Amapiano_Refix_.mp3,"upbeat, energetic, Amapiano, male, refix"
dataset/Masterkraft-ft-Diamond-Platnumz-Flavour-Abeykehh copy.mp3,"upbeat, energetic, Afrobeat, male, collaboration"
dataset/Chidinma - Yanga.MP3,"happy, love, Afrobeats, female, Nigerian"
dataset/Kayode - Live Forever.mp3,"uplifting,happy, pop, male, "
dataset/Bad Boy Timz - Santorini.mp3,"upbeat, party, Afrobeats, male, Nigerian"
dataset/Kel-p - One more night.MP3,"upbeat, energetic, Afrobeats, male, Nigerian, dance"
dataset/Falz - Oga Ft Bontle Smith  Sayfar.mp3,"upbeat, energetic, Afrobeats, male, collaboration"
dataset/Dj spicey ft l.a.x - Messi.MP3,"energetic, uplifting, afrobeat, male, collaboration"
dataset/Timi Kei - Chop Life.mp3,"upbeat,happy, Afrobeats, male, party"
dataset/Whozu ft Marioo - Vavayo.mp3,"upbeat, energetic, Bongo Flava, male, collaboration"
dataset/Kizz daniel - Pour me water.MP3,"relaxing, soothing, Afropop, male, Nigerian music"
dataset/Chop Life (Radio Edit) Dopestiks Ft Bella Shmurda.mp3,"energetic, upbeat, afrobeat, mixed, collaboration, radio edit"
dataset/Davido & focalistic - Champion sound.MP3,"energetic, uplifting, afrobeat, amapiano, male, collaboration"
dataset/01-Ugoccie-Isimgbaka.mp3,"upbeat, energetic, afrobeats, female, Nigerian"
dataset/Stormzy - Firebabe.MP3,"energetic, powerful, grime, male, UK rap, contemporary"
dataset/Stefflon don ft spice - Clockwork.MP3,"energetic,hype, dancehall, female, collaboration"
dataset/Lil nas x - Thats what i want.MP3,"upbeat, energetic, pop, rap, male, Lil Nas X"
dataset/Ckay - Container (D3AN-s Trap Bootleg).mp3,"energetic,upbeat, trap, male, remix"
dataset/Compass - Senth.mp3,"upbeat,happy, pop, male, "
dataset/Burna boy - Jagele.MP3,"energetic, upbeat, lively, afrobeat, male, Nigeria"
dataset/Nsg ft unknown t - Kate winslet.MP3,"energetic, upbeat, rap, male, collaboration"
dataset/Lil Kesh Bus Stop.mp3,"energetic, upbeat, Afrobeat, male, Nigerian, dance"
dataset/Dj cuppy ft fireboy dml - Feel good.MP3,"upbeat,happy, Afrobeats, female,male, collaboration"
dataset/Nf - When i grow up.MP3,"motivational, hopeful, determined, hip hop, male, rap"
dataset/Tekno-Pocket.mp3,"upbeat, energetic, afrobeats, male, danceable"
dataset/Pheelz_Ft_Davido_-_Electricity.mp3,"energetic, dynamic, afrobeats, male, collaboration"
dataset/Timi Dakolo - The Vow.mp3,"romantic, emotional, R&B, male, wedding song"
dataset/Kizz Daniel - Buga Ft Tekno.mp3,"energetic,upbeat, Afrobeats, male, collaboration, Nigerian artists, danceable"
dataset/Not3s ft. young t & bugsey - Boom bam.MP3,"upbeat,dance, afrobeat, male, collaboration,urban"
dataset/Naira Marley - First Time in America.mp3,"excited, energetic, Afrobeats, male, Nigeria, hip-hop"
dataset/Falz ft ms banks - Bop daddy.MP3,"upbeat, lively, Afrobeats, male, collaboration"
dataset/NASTY C -   Cant Imagine DFLAMZ RADIO .mp3,"energetic, upbeat, hip hop, male, collaboration"
"dataset/Tiwa-Savage Ft Olamide,Mystro - Commona.mp3","upbeat, energetic, Afrobeats, female, collaboration, Nigerian music"
dataset/02-Uncle-Waffles-Sghubuhandro-ft-Shakes-Les.mp3,"upbeat,happy, afro-house, male, collaboration"
dataset/Calvin harris ft dua lipa and young thug - Potion.MP3,"upbeat, energetic, electronic, pop, mixed, collaboration"
dataset/Lil Kesh Ft Young Jonn Feeling Funny.mp3,"fun, energetic, Afrobeats, male, collaboration"
dataset/VEEN - Race Ft Physco Yp.mp3,"energetic,hype, rap, male, collaboration"
dataset/Bnxn & Zinoleesky - Kilometer (Remix).mp3,"upbeat, energetic, Afrobeats, male, collaboration"
dataset/Wande coal - Again.MP3,"upbeat, energetic, Afrobeat, male, dance"
dataset/Wizard_Chan_-_Demons_Angels.mp3,"dark, mysterious, electronic, male, instrumental"
dataset/Kabza_De_Small_Ft_Nicole_Elocin_-_Dreaming.mp3,"dreamy, peaceful, amapiano, mixed, collaboration"
dataset/Reminisce - Oja.MP3,"upbeat,energetic, Afrobeat, male, Nigerian"
dataset/Flash X Dj Spinall - Fididi.mp3,"upbeat, energetic, dance, afrobeats, male, collaboration"
dataset/Kwiish-SA-Mzansi-Fo-Sho-(JustNaija.com).mp3,"upbeat, energetic, Amapiano, male, South African music"
dataset/Teni - Xxxl.MP3,"energetic, upbeat, Afrobeat, female, party"
dataset/Rema - Woman.MP3,"upbeat, energetic, empowering, afrobeat, male, Nigerian"
dataset/Tiwa Savage - Standing Ovation Ft  Olamide.mp3,"energetic,upbeat, Afrobeats, female, collaboration"
dataset/Sam smith - How do you sleep.MP3,"sad, reflective, pop, male, breakup"
dataset/Alkaline - Profile.mp3,"upbeat, energetic, dancehall, male, Jamaican"
dataset/Wizkid-One-Love-Bob-Marley-One-Love-Music-Inspired-By-The-Film.mp3,"uplifting, peaceful, reggae, male, Bob Marley"
dataset/Mimi Mars Ft Nandy - Pole.mp3,"upbeat, bongo, female, collaboration"
dataset/Ayra starr - Away.MP3,"upbeat, romantic, Afrobeats, female, Nigerian"
dataset/Naomi Achu  KO-C - NAOMI.mp3,"upbeat,energetic, Afrobeat, male,female, collaboration"
dataset/Rudeboy - Audio money.MP3,"upbeat, energetic, Afrobeats, male, Nigerian"
dataset/Dotman - Akube.mp3,"happy, upbeat, Afrobeat, male, dance"
dataset/Tiwa Savage - Wanted.mp3,"upbeat, energetic, Afrobeats, female, love, desire"
dataset/Miss lafamilia - Mob life.MP3,"energetic, confident, hip-hop, female, urban"
dataset/Laycon Bioba.mp3,"energetic,happy, afrobeats, male, Nigerian"
dataset/Soft - Killah ft Yemi Alade.mp3,"soft, Afrobeats, mixed, "
dataset/Runtown-Redemption dflamz clean .mp3,"uplifting, Afrobeats, male, Runtown, Redemption, dflamz, clean"
dataset/Kranium ft tiwa savage - Gal policy (remix).MP3,"upbeat, dance, Afrobeats, mixed, remix, collaboration"
dataset/Backroad gee and bg and tizztrap - Ayo.MP3,"upbeat, energetic, hip hop, male, collaboration"
dataset/Dababy - Tough skin.MP3,"energetic, confident, hip-hop, male, rap, popular"
dataset/Terri - Wake up.MP3,"upbeat,happy, pop, female, energetic"
dataset/Mostack ft stormzy - Shine girl.MP3,"upbeat, energetic, hip hop, male, collaboration"
dataset/Shalate-Can-You-See.mp3,"upbeat,happy, pop, female, catchy"
dataset/baskemouth - Pepper Soup_Dflamz Radio.mp3,"energetic,happy, Afropop, male, party"
dataset/Nafe smallz ft tory lanez - Good love.MP3,"romantic, R&B, male, collaboration, love song"
dataset/The weeknd ft lil wayne - I heard you're married.MP3,"melancholic, reflective, R&B, Hip-hop, male, collaboration"
dataset/10TEN-Dealer-ft-Blaqbonez-TAR1Q.mp3,"upbeat, energetic, hip-hop, male, collaboration"
dataset/Khalid - Skyline.MP3,"upbeat,happy, pop, male, urban"
dataset/Nonso Amadi - Pieces ft Tay Iwar.mp3,"chill, emotional, R&B, male, collaboration"
dataset/Teni -  No Days Off.mp3,"energetic, motivational, Afrobeats, female, upbeat"
dataset/Wizkid ft. buju - Mood.MP3,"upbeat,happy, Afrobeats, male, collaboration"
dataset/Kcee Marzz - Nice Guy.mp3,"upbeat, positive, pop, female, catchy"
dataset/Burna Boy - Gba.mp3,"energetic, upbeat, afrobeat, male, dance"
dataset/Zinoleesky - Personal.MP3,"upbeat, energetic, Afrobeats, male, Nigerian"
dataset/07 DJ Neptune - Hustle (feat. Focalistic) (NetNaija.com).mp3,"energetic, upbeat, afrobeat, male, collaboration, mainstream"
dataset/Shenseea - Curious(DB Edit Clean).mp3,"upbeat, energetic, dancehall, female, clean version"
dataset/Qdot-Kokanmi dflamz radio .mp3,"energetic, upbeat, Afrobeats, male, Nigerian music"
dataset/Ice spice - In ha mood.MP3,"upbeat,energetic, pop, female, "
dataset/Sza - Sza.MP3,"soulful, emotional, R&B, female, contemporary"
dataset/Dahitta ft lyta - Alone.MP3,"uplifting,sad, Afrobeat, male, "
dataset/Selena gomez - Rare.MP3,"upbeat,happy, pop, female, catchy"
"dataset/Kid cudi, skepta and pop smoke - Show out.MP3","energetic, hype, hip hop, male, collaboration"
dataset/Korede Bello - Morire.mp3,"joyful,happy, Afrobeat, male, Nigerian"
dataset/STYL PLUS - WHEN YOU SMILE.mp3,"happy, cheerful, Afropop, male, love song"
dataset/Ali Gatie  IDK.mp3,"sad, melancholic, R&B, male, singer-songwriter"
dataset/Burna boy ft jorja smith - Gum body.MP3,"sensual, romantic, Afrobeat, R&B, Male, Female, collaboration, smooth"
dataset/Seyi shay ft simi - Glowanna.MP3,"upbeat,happy, Afrobeat, female, collaboration"
dataset/Travis scott ft ft kendrick lamar - Goosebumps.MP3,"energetic,hype, hip hop, male, collaboration"
dataset/Seyi Shay - Your Matter ft Eugy  Efosa.mp3,"upbeat, romantic, Afrobeat, female, collaboration"
dataset/Melanin Touch Shallipopi.mp3,"upbeat, cheerful, pop, female, catchy"
dataset/Kanye west - Believe what i say.MP3,"upbeat, energetic, hip hop, male, Kanye West"
dataset/Terri - Bia.mp3,"upbeat, energetic, afrobeats, female, Nigeria, hit song"
dataset/Woman ( Radio Edit) Omah Lay.mp3,"upbeat, energetic, Afrobeats, male, "
dataset/Elemxy - Cruise.mp3,"upbeat, energetic, pop, dance, male, catchy"
dataset/Kizz Daniel - Laye.mp3,"upbeat, romantic, Afropop, male, Nigerian"
dataset/Pheelz - Pheelz like summer time.MP3,"summer, upbeat, Afrobeat, male, Pheelz"
dataset/Jevon ft kida kudz and diggy - Lingo.MP3,"energetic, dynamic, rap, hip hop, male, collaboration"
dataset/Burna boy - Darko.MP3,"upbeat, energetic, afrobeat, reggae, male, Nigeria"
dataset/Teni - Case ( Nami Remix).mp3,"upbeat, party, Afrobeat, female, remix"
dataset/Mas-Musiq-Ekhaya-ft-Aymos-Kelvin-Momo.mp3,"upbeat, energetic, amapiano, male, collaboration"
dataset/TI-BLAZE-Daddy-Yo-ft-Lojay.mp3,"upbeat, energetic, afrobeats, male, "
dataset/05-Seyi-Vibez-Shazam-.mp3,"energetic,happy, afrobeat, male, Nigeria,upbeat"
dataset/Lojay Avalabu.mp3,"upbeat,happy, Afrobeats, male, Nigerian"
dataset/DOPE NATION FT Sarkodie Check My Zingo.mp3,"energetic, upbeat, hip hop, mixed, "
dataset/Post malone ft the weeknd - One right now.MP3,"energetic, upbeat, pop, hip-hop, male, collaboration, mainstream"
dataset/Ajebo Hustlers ft Celine Dion.mp3,"energetic, uplifting, afrobeat, pop, mixed, collaboration"
dataset/Jesie reyez - Body count.MP3,"empowering, confident, R&B, female, explicit"
dataset/Pandamonae - Cool down.MP3,"chill, relaxed, pop, mixed, piano, chillout"
dataset/Zinoleesky ft ayra starr - Many roads.MP3,"upbeat, emotional, Afrobeat, male, female, collaboration, Nigerian artists"
dataset/KCEE FT OXLADE - I PRAY...mp3,"uplifting, hopeful, Afrobeat, male, collaboration, prayer"
dataset/Teni x DJ Neptune - Mine.mp3,"joyful, energetic, Afrobeat, female, collaboration"
dataset/BNXN - RIGHT ENERGY.mp3,"energetic,hype, rap, male, upbeat"
dataset/Kizz Daniel - Flex_Dflamz Radio.mp3,"upbeat, energetic, lively, Afrobeat, male, dance, catchy"
dataset/Vector - This vector sef.MP3,"upbeat, energetic, Afrobeat, male, Nigerian music"
dataset/Victony - Anita.mp3,"inspiring, uplifting, energetic, hip hop, female, Nigerian, rap"
dataset/Tulenkey ft falz and ice prince - Proud fvck boys.MP3,"upbeat, energetic, hip hop, male, collaboration"
dataset/Wande Coal - Again (Remix) ft Wale.mp3,"energetic, upbeat, Afrobeat, Hip hop, male, remix, featuring Wale"
dataset/Obongjayar & sarz - Gone girl.MP3,"upbeat, energetic, lively, Afrobeat, electronic, male, collaboration"
dataset/Nicki minaj ft lil baby - Bussin.MP3,"energetic,empowering, hip hop, female, featuring Lil Baby"
dataset/Johnny drille - Something better.MP3,"emotional, uplifting, folk, soul, male, Nigerian music"
dataset/Mr P - Ebeano.mp3,"upbeat,dance, afrobeats, male, club banger"
dataset/Thuto-The-Human-Daily-Paper-Ft-KMAT-DBN-Gogo-Papa-Ghana-(JustNaija.com).mp3,"upbeat, energetic, lively, afrobeat, amapiano, male, female, collaboration, Nigerian music"
dataset/Ice Prince - Superstar.mp3,"upbeat,happy,energetic, Afrobeat,Hip-hop, male, Nigerian,rap"
dataset/Hotkid Star Lomo.mp3,"energetic, upbeat, Afrobeats, male, Nigerian music"
dataset/Jaiye-Jaiye-Le-Beau.mp3,"joyful, energetic, Afrobeat, male, upbeat, danceable"
dataset/Dj_Sbu_Ft_Zahara_Lengoma(01).mp3,"upbeat, lively, Afro-pop, mixed, collaboration"
dataset/Rotimi - In My Bed Ft  Wale.mp3,"seductive, romantic, R&B, male, collaboration, popular"
dataset/Dj_Obza_feat_Nkosazana_DJ_FreeTz_-_Idlozi_Lami_72406284.mp3,"upbeat,happy, Amapiano, male, "
dataset/Laycon ft. terri - Jeje.MP3,"upbeat, relaxed, afrobeats, male, collaboration"
dataset/Blaze Away.mp3,"energetic, motivational, uplifting, pop, electronic, female, summer vibes"
dataset/Zlatan - Omo ologo.MP3,"energetic,happy, Afrobeat, male, Nigerian"
dataset/Balloranking-Healer-ft-Bella-Shmurda.mp3,"uplifting, positive, afrobeat, male, collaboration"
"dataset/Rv, chip and backroad gee - Moonwalk slide.MP3","energetic, hip hop, male, collaboration"
"dataset/Dj spinall, olamide, kemuel - Bunda.MP3","energetic, upbeat, Afrobeat, male, collaboration"
dataset/DJ Sumbody  Iyamemeza ft Drip Gogo The Lowkeys.mp3,"energetic, upbeat, lively, amapiano, mixed, collaboration"
dataset/05-Zerrydl-Big-body-Benz-(JustNaija.com).mp3,"energetic, upbeat, afrobeat, male, naija music"
dataset/Major lazer ft tove lo - Blow that smoke.MP3,"uplifting, energetic, pop, electronic, mixed, collaboration, catchy"
dataset/Philharmonic-Suka-FtProsoul.mp3,"upbeat, energetic, hip hop, mixed, "
dataset/Fly Girl (feat. Gyakie & Oseikrom Sikanii) (Remix).mp3,"upbeat, energetic, lively, Afrobeats, mixed, collaboration, remix, featuring Gyakie, featuring Oseikrom Sikanii"
dataset/Saweetie ft doja cat - Best friend.MP3,"empowering, energetic, hip hop, female, collaboration"
dataset/Joeboy ft Tempoe - Better.mp3,"upbeat, energetic, Afrobeats, male, collaboration"
dataset/Tinashe  2 On Clean Version.mp3,"upbeat, party, R&B, Pop, female, catchy"
dataset/Just-G-Lauren-ft-Saudi.mp3,"upbeat,happy, hip hop, mixed, "
dataset/Tekno - Pay.MP3,"upbeat, energetic, Afrobeat, male, popular"
dataset/Meek mill ft. young thug - We slide.MP3,"energetic, aggressive, hip hop, male, collaboration"
dataset/Ti Blaze Vigure.mp3,"energetic,happy, pop, male, upbeat"
dataset/T'Jan - Temi.mp3,"romantic, soothing, R&B, male, Nigerian music"
dataset/stephen marley - Hey Baby.mp3,"upbeat, lively, reggae, male, "
dataset/Sarkordie “Imali.mp3,"energetic, upbeat, hip hop, male, African"
dataset/Meghan trainor - Made you look.MP3,"upbeat, confident, pop, female, "
dataset/Post malone - Circles.MP3,"upbeat,melancholic, pop,hip hop, male, hit song"
dataset/Skiibii-Open-Bareta-Ft-Don-Jazzy.mp3,"upbeat,happy, Afrobeat, male, collaboration"
dataset/Shallipopi-Jonze.mp3,"upbeat,happy, pop, male, catchy"
dataset/This Year remix jaywon  Karl Wolf.mp3,"energetic, happy, remix, mixed, collaboration"
"dataset/Kabza-De-small-x-Dj-Maphorisa Ft-Russell , Zuma-Young-Stunna -Jabulile.mp3","energetic,happy, amapiano, mixed, "
dataset/Kizz-Daniel ft-Pryme - Show You Off.mp3,"upbeat, energetic, Afrobeats, male, collaboration, Nigerian music"
dataset/Dookie - Cry.mp3,"sad, emotional, pop, female, piano, ballad"
dataset/Wizkid - No stress.MP3,"chill, relaxed, Afrobeats, male, popular"
dataset/Major-League-DJz-Piano-City-ft-Focalistic-EP12S1-(JustNaija.com).mp3,"energetic, upbeat, amapiano, male, collaboration"
dataset/Blaqbonez-SHINE-FOREVER.mp3,"upbeat, energetic, rap, male, Nigerian"
dataset/Costa Titch - Superstar_(muzmo.pro).mp3,"upbeat, energetic, hip hop, male, South African"
dataset/WurLD - Contagious.mp3,"uplifting,happy, Afrobeats, male, catchy"
dataset/KAESTYLE - Gin & Juice.mp3,"energetic, upbeat, hip hop, male, party"
